ID,PersonID,working distance,Choice situation,drv_time,drv_cost,park_cost,pt_time,pt_cost,pt_wait,rhs_time,rhs_cost,rhs_wait,bs_time,bs_cost,bs_walk,walk_time,bic_time,bicpt_bic_time,bicpt_time,bicpt_cost,bicpt_wait,drpt_drv_time,drpt_drv_cost,drpt_park_cost,drpt_time,drpt_cost,drpt_wait,rhspt_time,rhspt_cost,rhspt_wait,rhspt_rhs_time,rhspt_rhs_cost,rhspt_rhs_wait,bspt_time,bspt_cost,bspt_wait,bspt_bs_time,bspt_bs_cost,bspt_bs_walk,ptrs_time,ptrs_cost,ptrs_wait,ptrs_rhs_time,ptrs_rhs_cost,ptrs_rhs_wait,ptbs_time,ptbs_cost,ptbs_wait,ptbs_bs_time,ptbs_bs_cost,ptbs_bs_walk,bpr_time,bpr_cost,bpr_wait,bpr_rhs_time,bpr_rhs_cost,bpr_rhs_wait,bpr_bic_time,dpr_time,dpr_cost,dpr_wait,dpr_rhs_time,dpr_rhs_cost,dpr_rhs_wait,dpr_drv_time,dpr_drv_cost,dpr_park_cost,bspr_time,bspr_cost,bspr_wait,bspr_rhs_time,bspr_rhs_cost,bspr_rhs_wait,bspr_bs_time,bspr_bs_cost,bspr_bs_walk,rpr_time,rpr_cost,rpr_wait,rpr_rhs_time,rpr_rhs_cost,rpr_rhs_wait,rpr_rhs2_time,rpr_rhs2_cost,rpr_rhs2_wait,bpbs_time,bpbs_cost,bpbs_wait,bpbs_bs_time,bpbs_bs_cost,bpbs_bs_walk,bpbs_bic_time,dpbs_time,dpbs_cost,dpbs_wait,dpbs_bs_time,dpbs_bs_cost,dpbs_bs_walk,dpbs_drv_time,dpbs_drv_cost,dpbs_drv_park,rpbs_time,rpbs_cost,rpbs_wait,rpbs_bs_time,rpbs_bs_cost,rpbs_bs_walk,rpbs_rhs_time,rpbs_rhs_cost,rpbs_rhs_wait,bspbs_time,bspbs_cost,bspbs_wait,bspbs_bs1_time,bspbs_bs1_cost,bspbs_bs1_walk,bspbs_bs2_time,bspbs_bs2_cost,bspbs_bs2_walk,Block,SP distance (km),scenario,av_Bic_PT,av_Drv_PT,av_RHS_PT,av_BS_PT,av_PT_RHS,av_PT_BS,av_Bic_PT_RHS,av_Drv_PT_RHS,av_BS_PT_RHS,av_RHS_PT_RHS,av_Bic_PT_BS,av_Drv_PT_BS,av_RHS_PT_BS,av_BS_PT_BS,av_Drv_PT.1,av_Drv_PT_BS.1,index,rounds,experiment,av_Bic,av_PT,av_RHS,av_BS,av_Drv,av_Walk,choice,leisure,shopping,working,distance
22357,1040901,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,3.3,15,9.793333333,15.875,5,20,39.375,3.3,15,12.80666667,19.05,8,11.33333333,2.7,15,39.375,3.3,15,12.80666667,19.05,5,25,3.25,8,33.75,3.3,10,9.793333333,15.875,2,9.793333333,15.875,8,20.25,3.3,5,15,3.25,8,15,39.375,3.3,15,25,3.25,8,8.666666667,1.8,15,39.375,3.3,15,25,3.25,8,9.793333333,19.05,5,33.75,3.3,5,15,3.25,8,15,3.25,2,3,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,9,0,0,1,25
22358,1040901,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,3.3,10,11.33333333,1.8,10,52.5,3.3,15,45,3.3,10,9.793333333,15.875,8,45,3.3,10,20,3.25,5,52.5,3.3,15,12.80666667,15.875,5,45,3.3,10,20,3.25,5,33.75,3.3,15,9.793333333,15.875,5,20,39.375,3.3,15,12.80666667,19.05,8,11.33333333,2.7,15,39.375,3.3,15,12.80666667,19.05,5,25,3.25,8,33.75,3.3,10,9.793333333,15.875,2,9.793333333,15.875,8,20.25,3.3,5,15,3.25,8,15,39.375,3.3,15,25,3.25,8,8.666666667,1.8,15,39.375,3.3,15,25,3.25,8,9.793333333,19.05,5,33.75,3.3,5,15,3.25,8,15,3.25,2,3,25,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,7,0,0,1,25
22359,1040901,25,2,43.33333333,9,10,33.75,3.3,10,64.03333333,53.85,5,75,3.25,2,450,75,15,27,3.3,10,11.33333333,1.8,10,52.5,3.3,15,45,3.3,10,9.793333333,15.875,8,45,3.3,10,20,3.25,5,52.5,3.3,15,12.80666667,15.875,5,45,3.3,10,20,3.25,5,33.75,3.3,15,9.793333333,15.875,5,20,39.375,3.3,15,12.80666667,19.05,8,11.33333333,2.7,15,39.375,3.3,15,12.80666667,19.05,5,25,3.25,8,33.75,3.3,10,9.793333333,15.875,2,9.793333333,15.875,8,20.25,3.3,5,15,3.25,8,15,39.375,3.3,15,25,3.25,8,8.666666667,1.8,15,39.375,3.3,15,25,3.25,8,9.793333333,19.05,5,33.75,3.3,5,15,3.25,8,15,3.25,2,3,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,2,0,0,1,25
22360,1040901,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.375,3.3,15,9.793333333,19.05,5,25,39.375,3.3,15,12.80666667,19.05,8,11.33333333,1.8,15,33.75,3.3,10,9.793333333,15.875,5,20,3.25,5,33.75,3.3,15,12.80666667,15.875,5,9.793333333,19.05,5,33.75,3.3,15,20,3.25,5,15,39.375,3.3,15,25,3.25,8,8.666666667,1.8,15,39.375,3.3,15,25,3.25,8,9.793333333,19.05,8,20.25,3.3,5,25,3.25,2,25,3.25,2,3,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,9,0,0,1,25
22361,1040901,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,3.3,5,11.33333333,0.9,5,27,3.3,10,52.5,3.3,15,9.793333333,19.05,5,27,3.3,15,20,3.25,2,52.5,3.3,15,9.793333333,19.05,5,27,3.3,5,15,3.25,2,39.375,3.3,15,9.793333333,19.05,5,25,39.375,3.3,15,12.80666667,19.05,8,11.33333333,1.8,15,33.75,3.3,10,9.793333333,15.875,5,20,3.25,5,33.75,3.3,15,12.80666667,15.875,5,9.793333333,19.05,5,33.75,3.3,15,20,3.25,5,15,39.375,3.3,15,25,3.25,8,8.666666667,1.8,15,39.375,3.3,15,25,3.25,8,9.793333333,19.05,8,20.25,3.3,5,25,3.25,2,25,3.25,2,3,25,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,7,0,0,1,25
22362,1040901,25,3,56.66666667,9,10,33.75,3.3,10,48.96666667,53.85,5,100,3.25,5,450,75,15,45,3.3,5,11.33333333,0.9,5,27,3.3,10,52.5,3.3,15,9.793333333,19.05,5,27,3.3,15,20,3.25,2,52.5,3.3,15,9.793333333,19.05,5,27,3.3,5,15,3.25,2,39.375,3.3,15,9.793333333,19.05,5,25,39.375,3.3,15,12.80666667,19.05,8,11.33333333,1.8,15,33.75,3.3,10,9.793333333,15.875,5,20,3.25,5,33.75,3.3,15,12.80666667,15.875,5,9.793333333,19.05,5,33.75,3.3,15,20,3.25,5,15,39.375,3.3,15,25,3.25,8,8.666666667,1.8,15,39.375,3.3,15,25,3.25,8,9.793333333,19.05,8,20.25,3.3,5,25,3.25,2,25,3.25,2,3,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,1,0,0,0,2,0,0,1,25
22363,1040901,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,3.3,10,7.533333333,19.05,2,15,20.25,3.3,5,7.533333333,12.7,2,11.33333333,0.9,5,20.25,3.3,5,7.533333333,12.7,8,15,3.25,2,20.25,3.3,15,12.80666667,12.7,8,12.80666667,12.7,2,39.375,3.3,5,15,3.25,2,25,20.25,3.3,5,15,3.25,2,6.666666667,2.7,5,20.25,3.3,5,15,3.25,2,12.80666667,12.7,8,20.25,3.3,15,25,3.25,5,25,3.25,8,3,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,9,0,0,1,25
22364,1040901,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52.5,3.3,15,6.666666667,2.7,10,45,3.3,10,45,3.3,5,7.533333333,19.05,2,52.5,3.3,15,25,3.25,5,27,3.3,5,12.80666667,12.7,2,52.5,3.3,15,20,3.25,8,33.75,3.3,10,7.533333333,19.05,2,15,20.25,3.3,5,7.533333333,12.7,2,11.33333333,0.9,5,20.25,3.3,5,7.533333333,12.7,8,15,3.25,2,20.25,3.3,15,12.80666667,12.7,8,12.80666667,12.7,2,39.375,3.3,5,15,3.25,2,25,20.25,3.3,5,15,3.25,2,6.666666667,2.7,5,20.25,3.3,5,15,3.25,2,12.80666667,12.7,8,20.25,3.3,15,25,3.25,5,25,3.25,8,3,25,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,5,0,0,1,25
22365,1040901,25,4,33.33333333,4.5,15,65.625,3.3,15,64.03333333,35.9,8,125,3.25,2,300,125,20,52.5,3.3,15,6.666666667,2.7,10,45,3.3,10,45,3.3,5,7.533333333,19.05,2,52.5,3.3,15,25,3.25,5,27,3.3,5,12.80666667,12.7,2,52.5,3.3,15,20,3.25,8,33.75,3.3,10,7.533333333,19.05,2,15,20.25,3.3,5,7.533333333,12.7,2,11.33333333,0.9,5,20.25,3.3,5,7.533333333,12.7,8,15,3.25,2,20.25,3.3,15,12.80666667,12.7,8,12.80666667,12.7,2,39.375,3.3,5,15,3.25,2,25,20.25,3.3,5,15,3.25,2,6.666666667,2.7,5,20.25,3.3,5,15,3.25,2,12.80666667,12.7,8,20.25,3.3,15,25,3.25,5,25,3.25,8,3,25,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,1,1,0,0,0,5,0,0,1,25
22366,1040901,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,3.3,5,12.80666667,12.7,2,15,39.375,3.3,15,9.793333333,19.05,8,8.666666667,1.8,15,39.375,3.3,15,9.793333333,19.05,5,25,3.25,8,39.375,3.3,10,12.80666667,12.7,5,9.793333333,19.05,5,33.75,3.3,10,25,3.25,8,15,33.75,3.3,10,20,3.25,5,8.666666667,2.7,10,33.75,3.3,10,20,3.25,5,9.793333333,15.875,5,20.25,3.3,15,15,3.25,8,15,3.25,2,3,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,9,0,0,1,25
22367,1040901,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,3.3,10,8.666666667,1.8,15,52.5,3.3,15,52.5,3.3,15,12.80666667,15.875,5,52.5,3.3,5,15,3.25,2,27,3.3,5,7.533333333,12.7,8,27,3.3,5,25,3.25,2,20.25,3.3,5,12.80666667,12.7,2,15,39.375,3.3,15,9.793333333,19.05,8,8.666666667,1.8,15,39.375,3.3,15,9.793333333,19.05,5,25,3.25,8,39.375,3.3,10,12.80666667,12.7,5,9.793333333,19.05,5,33.75,3.3,10,25,3.25,8,15,33.75,3.3,10,20,3.25,5,8.666666667,2.7,10,33.75,3.3,10,20,3.25,5,9.793333333,15.875,5,20.25,3.3,15,15,3.25,8,15,3.25,2,3,25,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,11,2,4,0,0,0,0,0,0,5,0,0,1,25
22368,1040901,25,11,33.33333333,13.5,5,56.25,3.3,5,48.96666667,44.875,5,75,3.25,8,375,100,25,27,3.3,10,8.666666667,1.8,15,52.5,3.3,15,52.5,3.3,15,12.80666667,15.875,5,52.5,3.3,5,15,3.25,2,27,3.3,5,7.533333333,12.7,8,27,3.3,5,25,3.25,2,20.25,3.3,5,12.80666667,12.7,2,15,39.375,3.3,15,9.793333333,19.05,8,8.666666667,1.8,15,39.375,3.3,15,9.793333333,19.05,5,25,3.25,8,39.375,3.3,10,12.80666667,12.7,5,9.793333333,19.05,5,33.75,3.3,10,25,3.25,8,15,33.75,3.3,10,20,3.25,5,8.666666667,2.7,10,33.75,3.3,10,20,3.25,5,9.793333333,15.875,5,20.25,3.3,15,15,3.25,8,15,3.25,2,3,25,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,1,1,0,0,0,2,0,0,1,25
24561,1041001,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,5.4,3.3,15,1.36,0.108,5,3.24,3.3,5,3.24,3.3,5,0.904,7.596,8,6.3,3.3,5,1.8,3.25,2,3.24,3.3,5,0.904,11.394,2,3.24,3.3,5,3,3.25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,3,1,0,0,3
24562,1041001,3,8,5.2,1.08,15,7.875,3.3,15,7.684,10.38,8,15,3.25,8,54,15,2.4,5.4,3.3,15,1.36,0.108,5,3.24,3.3,5,3.24,3.3,5,0.904,7.596,8,6.3,3.3,5,1.8,3.25,2,3.24,3.3,5,0.904,11.394,2,3.24,3.3,5,3,3.25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,1,2,1,0,0,3
24563,1041001,3,9,5.2,1.08,15,7.875,3.3,10,4.52,12.975,2,15,3.25,2,36,15,1.8,3.24,3.3,15,1.04,0.216,15,5.4,3.3,10,3.24,3.3,5,0.904,11.394,2,6.3,3.3,15,3,3.25,5,3.24,3.3,5,1.5368,7.596,8,6.3,3.3,5,1.8,3.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,1,1,2,1,0,0,3
24564,1041001,3,10,5.2,1.08,15,6.75,3.3,15,4.52,15.57,2,9,3.25,8,54,15,3,3.24,3.3,15,0.8,0.108,10,3.24,3.3,5,5.4,3.3,10,0.904,9.495,8,3.24,3.3,5,1.8,3.25,8,3.24,3.3,5,1.5368,7.596,2,6.3,3.3,5,3,3.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,1,0,0,1,1,2,1,0,0,3
24565,1041001,3,11,5.2,1.08,15,7.875,3.3,5,4.52,12.975,8,15,3.25,2,45,12,3,6.3,3.3,5,0.8,0.108,10,5.4,3.3,10,5.4,3.3,10,1.5368,7.596,2,3.24,3.3,10,3,3.25,2,5.4,3.3,10,0.904,9.495,8,5.4,3.3,15,1.8,3.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,0,1,0,0,1,1,2,1,0,0,3
24566,1041001,3,5,29.46667,2.34,5,29.25,3.3,5,19.58667,27.475,2,39,3.25,8,195,52,7.8,23.4,3.3,10,4.506667,0.936,15,27.3,3.3,15,23.4,3.3,10,6.659467,9.916,2,23.4,3.3,10,10.4,3.25,2,23.4,3.3,10,5.092533,12.395,8,14.04,3.3,5,7.8,3.25,8,17.55,3.3,10,5.092533,12.395,8,10.4,17.55,3.3,10,5.092533,12.395,5,3.466667,1.404,10,17.55,3.3,10,5.092533,12.395,2,10.4,3.25,5,20.475,3.3,5,5.092533,14.874,8,6.659467,9.916,2,17.55,3.3,15,10.4,3.25,5,10.4,17.55,3.3,10,10.4,3.25,5,5.893333,1.404,5,17.55,3.3,10,10.4,3.25,5,3.917333,12.395,5,10.53,3.3,5,10.4,3.25,5,7.8,3.25,8,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,1,0,2,0,1,0,13
24567,1041001,3,6,22.53333,7.02,15,34.125,3.3,15,19.58667,21.98,8,65,3.25,8,156,65,13,27.3,3.3,15,3.466667,0.468,15,14.04,3.3,5,14.04,3.3,5,3.917333,14.874,2,27.3,3.3,15,13,3.25,5,14.04,3.3,5,3.917333,14.874,2,27.3,3.3,15,13,3.25,8,10.53,3.3,5,6.659467,9.916,8,13,10.53,3.3,5,6.659467,9.916,2,5.893333,0.468,5,10.53,3.3,5,6.659467,9.916,8,7.8,3.25,2,10.53,3.3,5,3.917333,14.874,2,3.917333,14.874,2,20.475,3.3,10,13,3.25,8,13,10.53,3.3,5,7.8,3.25,2,3.466667,0.468,10,10.53,3.3,5,7.8,3.25,2,3.917333,14.874,2,20.475,3.3,15,7.8,3.25,2,10.4,3.25,8,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,0,0,1,0,2,0,1,0,13
24568,1041001,3,8,17.33333,2.34,15,29.25,3.3,15,19.58667,27.475,2,52,3.25,8,156,65,13,27.3,3.3,5,3.466667,1.404,5,23.4,3.3,5,14.04,3.3,10,6.659467,9.916,2,14.04,3.3,15,7.8,3.25,8,14.04,3.3,5,3.917333,9.916,8,14.04,3.3,15,13,3.25,2,20.475,3.3,5,6.659467,9.916,2,7.8,10.53,3.3,5,3.917333,9.916,2,3.466667,1.404,5,10.53,3.3,5,3.917333,9.916,8,7.8,3.25,2,20.475,3.3,10,3.917333,14.874,2,3.917333,12.395,8,10.53,3.3,15,7.8,3.25,2,13,17.55,3.3,10,10.4,3.25,5,3.466667,0.468,10,10.53,3.3,5,7.8,3.25,2,6.659467,9.916,2,20.475,3.3,10,13,3.25,5,13,3.25,5,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,1,0,0,1,0,2,0,1,0,13
24569,1041001,3,12,29.46667,7.02,10,34.125,3.3,10,19.58667,21.98,2,65,3.25,5,195,52,10.4,23.4,3.3,15,5.893333,0.468,5,23.4,3.3,5,14.04,3.3,5,3.917333,9.916,8,14.04,3.3,5,13,3.25,8,23.4,3.3,10,5.092533,12.395,8,27.3,3.3,10,7.8,3.25,2,10.53,3.3,10,3.917333,9.916,8,10.4,17.55,3.3,10,3.917333,12.395,5,3.466667,0.468,10,17.55,3.3,10,3.917333,12.395,2,10.4,3.25,5,17.55,3.3,10,5.092533,14.874,8,3.917333,12.395,8,20.475,3.3,5,13,3.25,2,10.4,10.53,3.3,5,7.8,3.25,2,5.893333,0.468,5,17.55,3.3,10,10.4,3.25,5,3.917333,12.395,2,20.475,3.3,10,10.4,3.25,2,10.4,3.25,8,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,1,0,0,1,0,2,0,1,0,13
24570,1041001,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5.4,3.3,10,1.04,0.216,15,6.3,3.3,15,5.4,3.3,10,1.5368,7.596,2,5.4,3.3,10,2.4,3.25,2,5.4,3.3,10,1.1752,9.495,8,3.24,3.3,5,1.8,3.25,8,4.05,3.3,10,1.1752,9.495,8,2.4,4.05,3.3,10,1.1752,9.495,5,0.8,0.324,10,4.05,3.3,10,1.1752,9.495,2,2.4,3.25,5,4.725,3.3,5,1.1752,11.394,8,1.5368,7.596,2,4.05,3.3,15,2.4,3.25,5,2.4,4.05,3.3,10,2.4,3.25,5,1.36,0.324,5,4.05,3.3,10,2.4,3.25,5,0.904,9.495,5,2.43,3.3,5,2.4,3.25,5,1.8,3.25,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,3,0,0,1,3
24571,1041001,3,5,6.8,0.54,5,6.75,3.3,5,4.52,12.975,2,9,3.25,8,45,12,1.8,5.4,3.3,10,1.04,0.216,15,6.3,3.3,15,5.4,3.3,10,1.5368,7.596,2,5.4,3.3,10,2.4,3.25,2,5.4,3.3,10,1.1752,9.495,8,3.24,3.3,5,1.8,3.25,8,4.05,3.3,10,1.1752,9.495,8,2.4,4.05,3.3,10,1.1752,9.495,5,0.8,0.324,10,4.05,3.3,10,1.1752,9.495,2,2.4,3.25,5,4.725,3.3,5,1.1752,11.394,8,1.5368,7.596,2,4.05,3.3,15,2.4,3.25,5,2.4,4.05,3.3,10,2.4,3.25,5,1.36,0.324,5,4.05,3.3,10,2.4,3.25,5,0.904,9.495,5,2.43,3.3,5,2.4,3.25,5,1.8,3.25,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,1,1,6,0,0,1,3
24572,1041001,3,6,5.2,1.62,15,7.875,3.3,15,4.52,10.38,8,15,3.25,8,36,15,3,6.3,3.3,15,0.8,0.108,15,3.24,3.3,5,3.24,3.3,5,0.904,11.394,2,6.3,3.3,15,3,3.25,5,3.24,3.3,5,0.904,11.394,2,6.3,3.3,15,3,3.25,8,2.43,3.3,5,1.5368,7.596,8,3,2.43,3.3,5,1.5368,7.596,2,1.36,0.108,5,2.43,3.3,5,1.5368,7.596,8,1.8,3.25,2,2.43,3.3,5,0.904,11.394,2,0.904,11.394,2,4.725,3.3,10,3,3.25,8,3,2.43,3.3,5,1.8,3.25,2,0.8,0.108,10,2.43,3.3,5,1.8,3.25,2,0.904,11.394,2,4.725,3.3,15,1.8,3.25,2,2.4,3.25,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,0,0,1,1,2,0,0,1,3
24573,1041001,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.3,3.3,5,0.8,0.324,5,5.4,3.3,5,3.24,3.3,10,1.5368,7.596,2,3.24,3.3,15,1.8,3.25,8,3.24,3.3,5,0.904,7.596,8,3.24,3.3,15,3,3.25,2,4.725,3.3,5,1.5368,7.596,2,1.8,2.43,3.3,5,0.904,7.596,2,0.8,0.324,5,2.43,3.3,5,0.904,7.596,8,1.8,3.25,2,4.725,3.3,10,0.904,11.394,2,0.904,9.495,8,2.43,3.3,15,1.8,3.25,2,3,4.05,3.3,10,2.4,3.25,5,0.8,0.108,10,2.43,3.3,5,1.8,3.25,2,1.5368,7.596,2,4.725,3.3,10,3,3.25,5,3,3.25,5,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,3,0,0,0,0,0,0,3,0,0,1,3
24574,1041001,3,8,4,0.54,15,6.75,3.3,15,4.52,12.975,2,12,3.25,8,36,15,3,6.3,3.3,5,0.8,0.324,5,5.4,3.3,5,3.24,3.3,10,1.5368,7.596,2,3.24,3.3,15,1.8,3.25,8,3.24,3.3,5,0.904,7.596,8,3.24,3.3,15,3,3.25,2,4.725,3.3,5,1.5368,7.596,2,1.8,2.43,3.3,5,0.904,7.596,2,0.8,0.324,5,2.43,3.3,5,0.904,7.596,8,1.8,3.25,2,4.725,3.3,10,0.904,11.394,2,0.904,9.495,8,2.43,3.3,15,1.8,3.25,2,3,4.05,3.3,10,2.4,3.25,5,0.8,0.108,10,2.43,3.3,5,1.8,3.25,2,1.5368,7.596,2,4.725,3.3,10,3,3.25,5,3,3.25,5,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,3,0,1,0,0,1,1,2,0,0,1,3
24575,1041001,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,5.4,3.3,15,1.36,0.108,5,5.4,3.3,5,3.24,3.3,5,0.904,7.596,8,3.24,3.3,5,3,3.25,8,5.4,3.3,10,1.1752,9.495,8,6.3,3.3,10,1.8,3.25,2,2.43,3.3,10,0.904,7.596,8,2.4,4.05,3.3,10,0.904,9.495,5,0.8,0.108,10,4.05,3.3,10,0.904,9.495,2,2.4,3.25,5,4.05,3.3,10,1.1752,11.394,8,0.904,9.495,8,4.725,3.3,5,3,3.25,2,2.4,2.43,3.3,5,1.8,3.25,2,1.36,0.108,5,4.05,3.3,10,2.4,3.25,5,0.904,9.495,2,4.725,3.3,10,2.4,3.25,2,2.4,3.25,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,4,0,0,0,0,0,0,3,0,0,1,3
24576,1041001,3,12,6.8,1.62,10,7.875,3.3,10,4.52,10.38,2,15,3.25,5,45,12,2.4,5.4,3.3,15,1.36,0.108,5,5.4,3.3,5,3.24,3.3,5,0.904,7.596,8,3.24,3.3,5,3,3.25,8,5.4,3.3,10,1.1752,9.495,8,6.3,3.3,10,1.8,3.25,2,2.43,3.3,10,0.904,7.596,8,2.4,4.05,3.3,10,0.904,9.495,5,0.8,0.108,10,4.05,3.3,10,0.904,9.495,2,2.4,3.25,5,4.05,3.3,10,1.1752,11.394,8,0.904,9.495,8,4.725,3.3,5,3,3.25,2,2.4,2.43,3.3,5,1.8,3.25,2,1.36,0.108,5,4.05,3.3,10,2.4,3.25,5,0.904,9.495,2,4.725,3.3,10,2.4,3.25,2,2.4,3.25,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,4,0,1,0,0,1,1,2,0,0,1,3
21448,1041101,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,3.3,10,2.410667,10.945,2,8,10.8,3.3,10,3.133867,10.945,5,2.133333,0.864,5,6.48,3.3,5,2.410667,8.756,8,4.8,3.25,2,6.48,3.3,5,3.133867,13.134,5,4.098133,8.756,2,6.48,3.3,15,4.8,3.25,2,6.4,10.8,3.3,10,6.4,3.25,5,2.133333,0.288,10,6.48,3.3,5,4.8,3.25,2,2.410667,10.945,2,6.48,3.3,5,8,3.25,2,8,3.25,8,1,8,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,3,1,0,0,0,0,0,0,18,1,0,0,8
